"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"2365","regulation of actin cytoskeleton organization (GO:0032956)","9/91",0.48884745027367,0.852049794337118,0,0,1.05751641651032,0.756869576229984,"CCDC88A;DMTN;HIP1R;PDGFA;PTK2B;RAC1;PHPT1;RHOBTB1;GPM6B"
"2366","regulation of plasma membrane bounded cell projection assembly (GO:0120032)","7/70",0.491216832596052,0.852049794337118,0,0,1.07055614846437,0.761025857886994,"PPP1R16B;GAP43;TBC1D9B;DMTN;RDX;TBC1D24;RAC1"
"2367","aminoglycan biosynthetic process (GO:0006023)","5/49",0.494093568646812,0.852049794337118,0,0,1.09487061446017,0.771917033882703,"EXT1;B4GAT1;GPC1;HEXA;AGRN"
"2368","positive regulation of actin filament polymerization (GO:0030838)","5/49",0.494093568646812,0.852049794337118,0,0,1.09487061446017,0.771917033882703,"CTTN;PTK2B;EVL;WHAMM;PFN1"
"2369","positive regulation of reactive oxygen species metabolic process (GO:2000379)","5/49",0.494093568646812,0.852049794337118,0,0,1.09487061446017,0.771917033882703,"GSTP1;ADGRB1;ROMO1;MAPT;GRIN1"
"2370","receptor internalization (GO:0031623)","5/49",0.494093568646812,0.852049794337118,0,0,1.09487061446017,0.771917033882703,"DNM3;TFRC;GTF2H2;DNM1;SNCA"
"2371","regulation of interferon-beta production (GO:0032648)","5/49",0.494093568646812,0.852049794337118,0,0,1.09487061446017,0.771917033882703,"HSP90AA1;PTPRS;RNF216;FLOT1;TRIM56"
"2372","response to glucose (GO:0009749)","5/49",0.494093568646812,0.852049794337118,0,0,1.09487061446017,0.771917033882703,"KCNB1;TRA2B;LPL;GPLD1;VAMP2"
"2373","RNA catabolic process (GO:0006401)","5/49",0.494093568646812,0.852049794337118,0,0,1.09487061446017,0.771917033882703,"SUPV3L1;SKIV2L;HSPA1B;HSPA1A;ZPR1"
"2374","positive regulation of cellular amide metabolic process (GO:0034250)","8/81",0.49716861437507,0.852049794337118,0,0,1.05586963994471,0.737869205665318,"RBM3;RPS4X;SMPD3;CIRBP;GSAP;RPL26;EEF2;CLU"
"2375","regulation of MAPK cascade (GO:0043408)","16/166",0.497659624162766,0.852049794337118,0,0,1.02771760500447,0.717181344833351,"MAP2K1;INSR;GSTP1;NTRK3;PEBP1;PDGFA;WDR54;MYDGF;THPO;NF1;NEK10;MAPK1;TNIK;LAMTOR1;MAP4K4;MAPK3"
"2376","cytosolic calcium ion transport (GO:0060401)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"MICU3;CACNA1C;SLC8A1"
"2377","glycogen metabolic process (GO:0005977)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"PHKG1;NR1D1;CALM1"
"2378","negative regulation of oxidative stress-induced cell death (GO:1903202)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"HSPB1;SOD2;PPIA"
"2379","nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"UBB;UBC;RPS27A"
"2380","positive regulation of fibroblast proliferation (GO:0048146)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"CDK6;PDGFA;MIF"
"2381","protein localization to Golgi apparatus (GO:0034067)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"COG7;GCC2;SORL1"
"2382","regulation of calcineurin-NFAT signaling cascade (GO:0070884)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"PRNP;CHP1;AKAP6"
"2383","regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"SPRED3;TWIST1;MIF"
"2384","regulation of DNA-templated transcription, elongation (GO:0032784)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"SETD5;TCEA2;WDR43"
"2385","regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"IFI6;HSPA1B;HSPA1A"
"2386","regulation of reactive oxygen species biosynthetic process (GO:1903426)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"ADGRB1;SNCA;GRIN1"
"2387","transcription by RNA polymerase III (GO:0006383)","3/28",0.497809215088588,0.852049794337118,0,0,1.1561661341853,0.806470249466019,"SNAPC2;ZC3H8;POLR2L"
"2388","acylglycerol acyl-chain remodeling (GO:0036155)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MGLL"
"2389","aldehyde biosynthetic process (GO:0046184)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"TPI1"
"2390","ammonium transport (GO:0015696)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SLC12A2"
"2391","angiotensin-activated signaling pathway (GO:0038166)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"AHCYL1"
"2392","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway (GO:0002484)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"HLA-B"
"2393","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent (GO:0002486)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"HLA-B"
"2394","arginine catabolic process (GO:0006527)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DDAH1"
"2395","atrioventricular valve formation (GO:0003190)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SMAD4"
"2396","autophagosome membrane docking (GO:0016240)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"CALM1"
"2397","AV node cell action potential (GO:0086016)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"CACNA1C"
"2398","bleb assembly (GO:0032060)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MYLK"
"2399","calcium ion export (GO:1901660)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SLC8B1"
"2400","cardiolipin acyl-chain remodeling (GO:0035965)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"LCLAT1"
"2401","cellular hypotonic response (GO:0071476)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MYLK"
"2402","cellular ion homeostasis (GO:0006873)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ATP13A2"
"2403","cellular nitrogen compound catabolic process (GO:0044270)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"NIT1"
"2404","cellular protein complex disassembly (GO:0043624)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"TRMT112"
"2405","cellular response to caffeine (GO:0071313)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SLC8A1"
"2406","cellular response to histamine (GO:0071420)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"GABRB2"
"2407","cellular response to monoamine stimulus (GO:0071868)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DRD1"
"2408","chylomicron remnant clearance (GO:0034382)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"LDLR"
"2409","citrulline metabolic process (GO:0000052)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DDAH1"
"2410","coronary vasculature development (GO:0060976)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MESP1"
"2411","cyclic nucleotide transport (GO:0070729)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ABCC5"
"2412","deadenylation-dependent decapping of nuclear-transcribed mRNA (GO:0000290)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DCP1A"
"2413","dendrite arborization (GO:0140059)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PHACTR1"
"2414","exocrine system development (GO:0035272)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"RAB26"
"2415","flavin-containing compound metabolic process (GO:0042726)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"RFK"
"2416","G protein-coupled receptor internalization (GO:0002031)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"GTF2H2"
"2417","G-quadruplex DNA unwinding (GO:0044806)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DHX36"
"2418","ganglioside catabolic process (GO:0006689)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"HEXA"
"2419","gas homeostasis (GO:0033483)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SOD2"
"2420","glandular epithelial cell development (GO:0002068)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"CDK6"
"2421","glomerular epithelial cell development (GO:0072310)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MAGI2"
"2422","glomerular visceral epithelial cell development (GO:0072015)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MAGI2"
"2423","glyceraldehyde-3-phosphate metabolic process (GO:0019682)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"TPI1"
"2424","heart trabecula formation (GO:0060347)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"FKBP1A"
"2425","heme transport (GO:0015886)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ABCC5"
"2426","hexose catabolic process (GO:0019320)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"GALT"
"2427","hyaluronan biosynthetic process (GO:0030213)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ABCC5"
"2428","hyperosmotic response (GO:0006972)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ARHGEF2"
"2429","hypotonic response (GO:0006971)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MYLK"
"2430","intermediate filament bundle assembly (GO:0045110)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"NEFM"
"2431","iron coordination entity transport (GO:1901678)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SLC22A17"
"2432","lysosomal microautophagy (GO:0016237)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"RB1CC1"
"2433","maintenance of protein location in extracellular region (GO:0071694)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"FBN1"
"2434","malate metabolic process (GO:0006108)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MDH2"
"2435","marginal zone B cell differentiation (GO:0002315)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PTK2B"
"2436","membrane fission (GO:0090148)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DNM1L"
"2437","metanephric nephron tubule development (GO:0072234)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PKD1"
"2438","miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DICER1"
"2439","mRNA pseudouridine synthesis (GO:1990481)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PUS1"
"2440","negative regulation of acute inflammatory response (GO:0002674)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"GSTP1"
"2441","negative regulation of axon regeneration (GO:0048681)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PTPRS"
"2442","negative regulation of centriole replication (GO:0046600)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"KAT2A"
"2443","negative regulation of dendritic spine development (GO:0061000)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PTPRS"
"2444","negative regulation of DNA repair (GO:0045738)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"TWIST1"
"2445","negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PTPN2"
"2446","negative regulation of intracellular transport (GO:0032387)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"CRYAB"
"2447","negative regulation of low-density lipoprotein receptor activity (GO:1905598)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"APP"
"2448","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"HSPA1A"
"2449","negative regulation of oligodendrocyte differentiation (GO:0048715)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"NF1"
"2450","negative regulation of protein sumoylation (GO:0033234)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"CTNNB1"
"2451","negative regulation of response to interferon-gamma (GO:0060331)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PTPN2"
"2452","negative regulation of retinoic acid receptor signaling pathway (GO:0048387)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"CALR"
"2453","negative regulation of RIG-I signaling pathway (GO:0039536)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"C1QBP"
"2454","negative regulation of ruffle assembly (GO:1900028)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"EVL"
"2455","neuron projection arborization (GO:0140058)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PHACTR1"
"2456","neurotransmitter receptor transport, endosome to plasma membrane (GO:0099639)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"GRIPAP1"
"2457","nodal signaling pathway (GO:0038092)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ACVR1B"
"2458","noradrenergic neuron differentiation (GO:0003357)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ASCL1"
"2459","nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DCP1A"
"2460","nucleobase catabolic process (GO:0046113)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DPYSL2"
"2461","phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DRD1"
"2462","photoreceptor cell differentiation (GO:0046530)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DCX"
"2463","piecemeal microautophagy of the nucleus (GO:0034727)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"RB1CC1"
"2464","platelet dense granule organization (GO:0060155)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"BLOC1S1"
"2465","positive regulation of cAMP-mediated signaling (GO:0043950)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"GPR61"
"2466","positive regulation of cardiac muscle cell differentiation (GO:2000727)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"MEF2C"
"2467","positive regulation of catecholamine secretion (GO:0033605)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"KCNB1"
"2468","positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"LPL"
"2469","positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"UBQLN2"
"2470","positive regulation of fibroblast apoptotic process (GO:2000271)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"BTG1"
"2471","positive regulation of helicase activity (GO:0051096)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"GTF2H2"
"2472","positive regulation of integrin-mediated signaling pathway (GO:2001046)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DMTN"
"2473","positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"WBP2"
"2474","positive regulation of lamellipodium morphogenesis (GO:2000394)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ARHGEF7"
"2475","positive regulation of lymphocyte apoptotic process (GO:0070230)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"PRELID1"
"2476","positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"TOMM7"
"2477","positive regulation of oxidative stress-induced cell death (GO:1903209)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SFPQ"
"2478","positive regulation of pinocytosis (GO:0048549)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ANKFY1"
"2479","positive regulation of podosome assembly (GO:0071803)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"ASAP1"
"2480","positive regulation of striated muscle contraction (GO:0045989)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"CHGA"
"2481","positive regulation of synaptic plasticity (GO:0031915)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"NEUROD2"
"2482","positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SOD2"
"2483","posttranslational protein targeting to membrane, translocation (GO:0031204)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"SEC61B"
"2484","protection from non-homologous end joining at telomere (GO:0031848)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"TERF2IP"
"2485","protein localization to cytoplasmic stress granule (GO:1903608)","1/7",0.499178698554332,0.852049794337118,0,0,1.60576241134752,1.11566948671883,"DCP1A"
